"address","borough","zipcode","lon","lat","risk1"
"50 EAST 168 STREET","BX",10452,-73.9192,40.8363,0
"50 EAST 172 STREET","BX",10452,-73.9152,40.8417,0
"50 EAST 18 STREET","BK",11226,-73.9635,40.6502,0
"50 EAST 19 STREET","BK",11226,-73.9622,40.6482,0
"50 EAST 191 STREET","BX",10468,-73.8984,40.8637,0
"50 EAST 196 STREET","BX",10468,-73.8949,40.8685,0
"50 EAST 21 STREET","BK",11226,-73.9609,40.6534,0
"50 EAST 212 STREET","BX",10467,-73.8781,40.8833,0
"50 EAST 3 STREET","MN",10003,-73.9895,40.7252,0
"50 EAST 66 STREET","MN",10065,-73.9678,40.7675,0
"50 EAST 72 STREET","MN",10021,-73.9646,40.7711,0
"50 EAST 78 STREET","MN",10075,-73.9622,40.7752,0
"50 EAST 8 STREET","MN",10003,-73.9938,40.7309,0
"50 EAST 81 STREET","MN",10028,-73.9604,40.7771,0
"50 EAST 86 STREET","MN",10028,-73.9587,40.7805,0
"50 ELIAS PLACE","SI",10314,-74.1311,40.6225,0
"50 GREENE AVENUE","BK",11238,-73.9707,40.686,0
"50 HARBOR LOOP","SI",10303,-74.1613,40.6321,0
"50 HERBERT STREET","BK",11222,-73.9433,40.7196,1
"50 HORATIO STREET","MN",10014,-74.0053,40.7386,0
"50 HOWARD AVENUE","BK",11221,-73.9211,40.6869,1
"50 HOYT STREET","BK",11201,-73.9863,40.6892,1
"50 INDIA STREET","BK",11222,-73.9586,40.7317,0
"50 JEFFERSON STREET","BK",11206,-73.9333,40.6984,0
"50 KENILWORTH PLACE","BK",11210,-73.9511,40.6344,0
"50 LEFFERTS AVENUE","BK",11225,-73.9596,40.6615,0
"50 LENOX ROAD","BK",11226,-73.9577,40.6534,0
"50 LINCOLN AVENUE","BK",11208,-73.8709,40.6891,1
"50 LINCOLN ROAD","BK",11225,-73.961,40.6606,0
"50 LINDEN BOULEVARD","BK",11226,-73.9572,40.652,1
"50 MAC DONOUGH STREET","BK",11216,-73.9443,40.6807,0
"50 MAC DOUGAL STREET","MN",10012,-74.0024,40.7273,0
"50 MALCOLM X BOULEVARD","BK",11221,-73.9313,40.6924,0
"50 MANHATTAN AVENUE","MN",10025,-73.9629,40.7962,0
"50 MESEROLE AVENUE","BK",11222,-73.9553,40.726,0
"50 MORTON STREET","MN",10014,-74.0056,40.7306,0
"50 NEWEL STREET","BK",11222,-73.9468,40.7242,0
"50 OVERLOOK TERRACE","MN",10033,-73.9359,40.8543,0
"50 PARK TERRACE WEST","MN",10034,-73.9179,40.8706,0
"50 PLAZA ST EAST","BK",11238,-73.9689,40.6751,0
"50 RUSSELL STREET","BK",11222,-73.9437,40.7224,0
"50 SHORE BOULEVARD","BK",11235,-73.9543,40.582,0
"50 SOUTH OXFORD STREET","BK",11217,-73.9741,40.6881,0
"50 ST MARKS PLACE","MN",10003,-73.987,40.7281,0
"50 ST NICHOLAS AVENUE","BK",11237,-73.9209,40.7068,1
"50 STANHOPE STREET","BK",11221,-73.925,40.6956,1
"50 SUTTER AVENUE","BK",11212,-73.9207,40.6654,0
"50 WALL STREET","SI",10301,-74.0784,40.6436,0
"50 WEST 132 STREET","MN",10037,-73.9408,40.8113,0
"50 WEST 182 STREET","BX",10453,-73.9068,40.8577,0
"50 WEST 22 STREET","MN",10010,-73.9926,40.7417,0
"50 WEST 55 STREET","MN",10019,-73.9771,40.7623,0
"50 WEST 72 STREET","MN",10023,-73.9785,40.777,0
"50 WEST 75 STREET","MN",10023,-73.9768,40.7788,0
"50 WEST 82 STREET","MN",10024,-73.973,40.7832,0
"50 WEST 85 STREET","MN",10024,-73.9716,40.7851,0
"50 WEST 86 STREET","MN",10024,-73.9718,40.786,0
"50 WEST 93 STREET","MN",10025,-73.9679,40.7903,0
"50 WEST GUN HILL ROAD","BX",10467,-73.8843,40.8829,0
"50 WESTMINSTER ROAD","BK",11218,-73.9688,40.6479,0
"50 WILLOW STREET","BK",11201,-73.995,40.6998,0
"50-01 2 STREET","QN",11101,-73.9579,40.7432,0
"50-01 39 AVENUE","QN",11104,-73.9127,40.7495,0
"50-05 43 AVENUE","QN",11377,-73.9142,40.7447,0
"50-05 45 STREET","QN",11377,-73.9206,40.7373,0
"50-06 46 STREET","QN",11377,-73.9201,40.7372,0
"50-11 45 STREET","QN",11377,-73.9206,40.7371,0
"50-12 46 STREET","QN",11377,-73.9202,40.7371,0
"50-13 45 STREET","QN",11377,-73.9206,40.737,0
"50-15 39 STREET","QN",11104,-73.9271,40.7378,0
"50-17 45 STREET","QN",11377,-73.9206,40.737,0
"50-18 101 STREET","QN",11368,-73.8619,40.7423,0
"50-20 101 STREET","QN",11368,-73.8618,40.7423,0
"50-21 39 PLACE","QN",11104,-73.9262,40.7375,0
"50-21 45 STREET","QN",11377,-73.9206,40.7369,0
"50-22 103 STREET","QN",11368,-73.8595,40.7428,0
"50-22 40 STREET","QN",11104,-73.9258,40.7375,0
"50-23 45 STREET","QN",11377,-73.9206,40.7368,0
"50-25 45 STREET","QN",11377,-73.9206,40.7368,0
"50-35 38 STREET","QN",11101,-73.9282,40.7371,0
"500 1/2 EAST 84 STREET","MN",10028,-73.9478,40.7742,0
"500 11 STREET","BK",11215,-73.9823,40.6653,0
"500 3 STREET","BK",11215,-73.979,40.6705,0
"500 9 AVENUE","MN",10018,-73.9942,40.7557,0
"500 AUDUBON AVENUE","MN",10040,-73.9283,40.8546,1
"500 EASTERN PARKWAY","BK",11225,-73.952,40.6695,0
"500 FT WASHINGTON AVENUE","MN",10033,-73.9376,40.8518,0
"500 HUDSON STREET","MN",10014,-74.0061,40.733,0
"500 KAPPOCK STREET","BX",10463,-73.9185,40.877,0
"500 MONTGOMERY STREET","BK",11225,-73.9485,40.665,0
"500 NOSTRAND AVENUE","BK",11216,-73.9501,40.6814,0
"500 OCEAN AVENUE","BK",11226,-73.9615,40.6506,0
"500 ST JOHNS PLACE","BK",11238,-73.9616,40.673,0
"500 TRINITY AVENUE","BX",10455,-73.9099,40.8121,0
"500 WASHINGTON AVENUE","BK",11238,-73.9653,40.684,0
"500 WEST 157 STREET","MN",10032,-73.9424,40.8329,0
"500 WEST 170 STREET","MN",10032,-73.9364,40.8411,0
"500 WEST 23 STREET","MN",10011,-74.0047,40.7475,0
"500 WEST 235 STREET","BX",10463,-73.9078,40.885,0
"500 WEST 42 STREET","MN",10036,-73.9959,40.7595,0
"500 WEST 53 STREET","MN",10019,-73.9912,40.7666,0
"500 WEST END AVENUE","MN",10024,-73.9783,40.7876,0
"5000 15 AVENUE","BK",11219,-73.9888,40.6318,0
"5000 BROADWAY","MN",10034,-73.9178,40.8684,0
"5001 10 AVENUE","BK",11219,-73.9992,40.6381,0
"5001 14 AVENUE","BK",11219,-73.9904,40.6328,0
"5001 15 AVENUE","BK",11219,-73.9882,40.6315,0
"5001 4 AVENUE","BK",11220,-74.0124,40.6462,1
"5002 3 AVENUE","BK",11220,-74.0151,40.6478,0
"5005 5 AVENUE","BK",11220,-74.0103,40.6447,1
"5007 4 AVENUE","BK",11220,-74.0125,40.6461,0
"5008 BROADWAY","MN",10034,-73.9176,40.8686,0
"5009 BROADWAY","MN",10034,-73.9172,40.8694,0
"501 1/2 EAST 83 STREET","MN",10028,-73.948,40.774,0
"501 12 STREET","BK",11215,-73.9792,40.6635,0
"501 2 AVENUE","MN",10016,-73.9788,40.7414,0
"501 3 AVENUE","MN",10016,-73.978,40.7454,0
"501 ATLANTIC AVENUE","BK",11217,-73.9811,40.6858,0
"501 AVENUE R","BK",11223,-73.9679,40.6049,0
"501 BRIGHTWATER COURT","BK",11235,-73.9616,40.576,0
"501 CLINTON AVENUE","BK",11238,-73.9666,40.6833,0
"501 COLUMBUS AVENUE","MN",10024,-73.9727,40.7852,0
"501 DEAN STREET","BK",11217,-73.9734,40.6816,1
"501 EAST 161 STREET","BX",10451,-73.9102,40.8234,0
"501 EAST 165 STREET","BX",10456,-73.9084,40.827,0
"501 EAST 176 STREET","BX",10457,-73.8974,40.8457,1
"501 EAST 21 STREET","BK",11226,-73.9582,40.6416,0
"501 EAST 82 STREET","MN",10028,-73.9487,40.7733,1
"501 GRAHAM AVENUE","BK",11222,-73.9465,40.7204,0
"501 LAFAYETTE AVENUE","BK",11205,-73.9546,40.6897,1
"501 LEFFERTS AVENUE","BK",11225,-73.9445,40.663,0
"501 MANHATTAN AVENUE","MN",10027,-73.9549,40.8082,0
"501 MC DONALD AVENUE","BK",11218,-73.9789,40.642,0
"501 NEW YORK AVENUE","BK",11225,-73.9476,40.663,0
"501 ST JOHNS PLACE","BK",11238,-73.9611,40.6735,0
"501 SURF AVENUE","BK",11224,-73.9745,40.5758,0
"501 WEST 167 STREET","MN",10032,-73.9376,40.8395,0
"501 WEST 169 STREET","MN",10032,-73.9366,40.8408,0
"501 WEST 214 STREET","MN",10034,-73.9159,40.8691,0
"501 WEST 29 STREET","MN",10001,-74.0016,40.7517,0
"501 WEST 52 STREET","MN",10019,-73.991,40.7662,0
"5010 12 AVENUE","BK",11219,-73.9954,40.6357,1
"5011 4 AVENUE","BK",11220,-74.0125,40.646,1
"5013 4 AVENUE","BK",11220,-74.0126,40.646,0
"5015 4 AVENUE","BK",11220,-74.0126,40.6459,0
"5016 12 AVENUE","BK",11219,-73.9955,40.6356,1
"5019 4 AVENUE","BK",11220,-74.0127,40.6459,0
"5019 6 AVENUE","BK",11220,-74.0083,40.6432,0
"502 AMSTERDAM AVENUE","MN",10024,-73.9761,40.7867,0
"502 CLINTON AVENUE","BK",11238,-73.9672,40.6831,0
"502 EAST 12 STREET","MN",10009,-73.981,40.7288,0
"502 EAST 189 STREET","BX",10458,-73.8892,40.8588,0
"502 EAST 73 STREET","MN",10021,-73.9529,40.7671,0
"502 EAST 84 STREET","MN",10028,-73.9477,40.7742,0
"502 EAST 88 STREET","MN",10128,-73.9459,40.7769,0
"502 EAST 89 STREET","MN",10128,-73.9454,40.7775,0
"502 HUDSON STREET","MN",10014,-74.006,40.7333,0
"502 JACKSON AVENUE","BX",10455,-73.9092,40.812,0
"502 LEXINGTON AVENUE","BK",11221,-73.9405,40.6887,1
"502 PARK AVENUE","MN",10022,-73.9701,40.7633,0
"502 WEST 122 STREET","MN",10027,-73.959,40.8107,0
"502 WEST 134 STREET","MN",10031,-73.9535,40.8183,0
"502 WEST 135 STREET","MN",10031,-73.9529,40.8189,0
"502 WEST 142 STREET","MN",10031,-73.9496,40.8234,1
"502 WEST 143 STREET","MN",10031,-73.9496,40.8241,0
"502 WEST 148 STREET","MN",10031,-73.9469,40.8272,0
"502 WEST 149 STREET","MN",10031,-73.9464,40.8278,0
"502 WEST 152 STREET","MN",10031,-73.9451,40.8297,0
"502 WEST 167 STREET","MN",10032,-73.938,40.8393,0
"502 WEST 170 STREET","MN",10032,-73.9367,40.8411,0
"502 WEST 173 STREET","MN",10032,-73.9354,40.843,0
"502 WEST 176 STREET","MN",10033,-73.9339,40.8449,0
"502 WEST 180 STREET","MN",10033,-73.9321,40.8475,1
"502 WEST 213 STREET","MN",10034,-73.9168,40.8683,0
"502 WEST 47 STREET","MN",10036,-73.9937,40.7628,0
"502 WILLIAMS AVENUE","BK",11207,-73.8979,40.6635,0
"5021 8 AVENUE","BK",11220,-74.0039,40.6405,0
"5023 4 AVENUE","BK",11220,-74.0128,40.6458,0
"5024 3 AVENUE","BK",11220,-74.0155,40.6474,0
"5025 BROADWAY","MN",10034,-73.9167,40.8697,0
"5026 7 AVENUE","BK",11220,-74.0067,40.6421,0
"503 12 STREET","BK",11215,-73.9791,40.6634,0
"503 EAST 118 STREET","MN",10035,-73.9316,40.7964,1
"503 EAST 180 STREET","BX",10457,-73.8944,40.8512,0
"503 EAST 6 STREET","MN",10009,-73.9834,40.7255,0
"503 EAST 73 STREET","MN",10021,-73.9526,40.7675,0
"503 EAST 78 STREET","MN",10075,-73.9501,40.7706,0
"503 EAST 83 STREET","MN",10028,-73.9479,40.774,0
"503 EUCLID AVENUE","BK",11208,-73.8715,40.6749,1
"503 HANCOCK STREET","BK",11233,-73.9355,40.6844,0
"503 HENRY STREET","BK",11231,-73.999,40.6845,0
"503 LAFAYETTE AVENUE","BK",11205,-73.9545,40.6898,1
"503 MC DONALD AVENUE","BK",11218,-73.9789,40.6419,1
"503 SENECA AVENUE","QN",11385,-73.9118,40.7055,1
"503 WEST 122 STREET","MN",10027,-73.9586,40.8111,0
"503 WEST 148 STREET","MN",10031,-73.9466,40.8276,1
"503 WEST 150 STREET","MN",10031,-73.9457,40.8288,0
"503 WEST 158 STREET","MN",10032,-73.942,40.8339,0
"503 WEST 164 STREET","MN",10032,-73.9393,40.8376,0
"503 WEST 167 STREET","MN",10032,-73.9378,40.8397,0
"503 WEST 169 STREET","MN",10032,-73.9367,40.8408,0
"503 WEST 172 STREET","MN",10032,-73.9356,40.8427,0
"503 WEST 174 STREET","MN",10033,-73.9346,40.844,0
"503 WEST 175 STREET","MN",10033,-73.9341,40.8447,0
"503 WEST 176 STREET","MN",10033,-73.9336,40.8453,0
"503 WEST 47 STREET","MN",10036,-73.9935,40.7632,0
"504 BROOK AVENUE","BX",10455,-73.9152,40.8139,1
"504 CATHEDRAL PARKWAY","MN",10025,-73.9648,40.8031,0
"504 EAST 11 STREET","MN",10009,-73.9814,40.728,0
"504 EAST 118 STREET","MN",10035,-73.9318,40.7959,0
"504 EAST 12 STREET","MN",10009,-73.981,40.7287,0
"504 EAST 49 STREET","BK",11203,-73.9314,40.6494,0
"504 EAST 79 STREET","MN",10075,-73.9499,40.7709,0
"504 EAST 84 STREET","MN",10028,-73.9476,40.7742,1
"504 EAST 88 STREET","MN",10128,-73.9458,40.7768,0
"504 EAST 90 STREET","MN",10128,-73.9446,40.778,0
"504 HINSDALE STREET","BK",11207,-73.8986,40.6627,0
"504 JACKSON AVENUE","BX",10455,-73.9092,40.8121,0
"504 MANHATTAN AVENUE","MN",10027,-73.9543,40.808,0
"504 SENECA AVENUE","QN",11385,-73.9121,40.7051,0
"504 WEST 111 STREET","MN",10025,-73.9642,40.8037,0
"504 WEST 126 STREET","MN",10027,-73.9561,40.8142,1
"504 WEST 142 STREET","MN",10031,-73.9502,40.8236,0
"504 WEST 143 STREET","MN",10031,-73.9497,40.8242,0
"504 WEST 146 STREET","MN",10031,-73.9477,40.8259,0
"504 WEST 157 STREET","MN",10032,-73.9428,40.8329,1
"504 WEST 159 STREET","MN",10032,-73.9418,40.8342,0
"504 WEST 167 STREET","MN",10032,-73.9381,40.8394,0
"504 WEST 171 STREET","MN",10032,-73.9362,40.8417,0
"504 WEST 172 STREET","MN",10032,-73.9358,40.8423,0
"504 WEST 180 STREET","MN",10033,-73.9322,40.8475,0
"504 WEST 44 STREET","MN",10036,-73.9952,40.761,0
"504 WILSON AVENUE","BK",11221,-73.9107,40.6919,1
"504 WOODWARD AVENUE","QN",11385,-73.9101,40.7072,1
"505 CENTRAL AVENUE","BK",11221,-73.912,40.6909,0
"505 COLUMBUS AVENUE","MN",10024,-73.9726,40.7853,0
"505 COURT STREET","BK",11231,-73.9987,40.6754,0
"505 EAST 161 STREET","BX",10451,-73.9099,40.8232,0
"505 EAST 178 STREET","BX",10457,-73.8962,40.8481,0
"505 EAST 22 STREET","BK",11226,-73.9569,40.64,0
"505 EAST 6 STREET","MN",10009,-73.9834,40.7254,0
"505 EAST 82 STREET","MN",10028,-73.9483,40.7733,0
"505 EAST 87 STREET","MN",10128,-73.9459,40.7765,0
"505 EAST 88 STREET","MN",10128,-73.9455,40.7772,0
"505 EAST 93 STREET","BK",11212,-73.9181,40.6548,0
"505 ELMWOOD AVENUE","BK",11230,-73.9724,40.6277,0
"505 GRAHAM AVENUE","BK",11222,-73.9466,40.7205,0
"505 HENRY STREET","BK",11231,-73.999,40.6844,0
"505 LAFAYETTE AVENUE","BK",11205,-73.9544,40.6898,0
"505 MC DONALD AVENUE","BK",11218,-73.9789,40.6419,1
"505 OCEAN AVENUE","BK",11226,-73.9607,40.6505,0
"505 ONDERDONK AVENUE","QN",11385,-73.9108,40.7064,0
"505 ROCKAWAY PARKWAY","BK",11212,-73.9142,40.6562,0
"505 SENECA AVENUE","QN",11385,-73.9117,40.7055,0
"505 WEST 122 STREET","MN",10027,-73.9588,40.8111,0
"505 WEST 135 STREET","MN",10031,-73.9526,40.8194,0
"505 WEST 138 STREET","MN",10031,-73.9512,40.8212,0
"505 WEST 148 STREET","MN",10031,-73.9467,40.8276,0
"505 WEST 150 STREET","MN",10031,-73.9458,40.8289,0
"505 WEST 158 STREET","MN",10032,-73.942,40.8339,1
"505 WEST 161 STREET","MN",10032,-73.9406,40.8358,0
"505 WEST 162 STREET","MN",10032,-73.9404,40.8365,0
"505 WEST 183 STREET","MN",10033,-73.9305,40.8498,0
"505 WEST 187 STREET","MN",10033,-73.9284,40.8522,0
"505 WEST 22 STREET","MN",10011,-74.005,40.7473,0
"505 WEST 37 STREET","MN",10018,-73.9982,40.7571,0
"505 WEST END AVENUE","MN",10024,-73.979,40.7879,0
"505 WILLIAMS AVENUE","BK",11207,-73.8973,40.6635,0
"505 WOODWARD AVENUE","QN",11385,-73.9097,40.7075,1
"5056 BROADWAY","MN",10034,-73.9158,40.8695,0
"5057 BROADWAY","MN",10034,-73.9157,40.8704,0
"506 11 STREET","BK",11215,-73.9822,40.6652,0
"506 9 AVENUE","MN",10018,-73.994,40.756,0
"506 AMSTERDAM AVENUE","MN",10024,-73.9761,40.7868,0
"506 BROOK AVENUE","BX",10455,-73.9152,40.8139,0
"506 DECATUR STREET","BK",11233,-73.9224,40.6826,1
"506 EAST 13 STREET","MN",10009,-73.9805,40.7293,0
"506 EAST 5 STREET","MN",10009,-73.984,40.7245,0
"506 EAST 6 STREET","MN",10009,-73.9835,40.725,0
"506 EAST 82 STREET","MN",10028,-73.9485,40.7729,0
"506 EAST 84 STREET","MN",10028,-73.9476,40.7741,0
"506 EAST 88 STREET","MN",10128,-73.9457,40.7768,0
"506 EASTERN PARKWAY","BK",11225,-73.9518,40.6695,0
"506 FAIRVIEW AVENUE","QN",11385,-73.9089,40.7083,0
"506 FT WASHINGTON AVENUE","MN",10033,-73.9374,40.8523,0
"506 JACKSON AVENUE","BX",10455,-73.9092,40.8122,1
"506 MANHATTAN AVENUE","MN",10027,-73.9543,40.808,0
"506 RIVERDALE AVENUE","BK",11207,-73.897,40.6626,0
"506 TINTON AVENUE","BX",10455,-73.9065,40.8113,0
"506 WASHINGTON AVENUE","BK",11238,-73.9653,40.6838,0
"506 WEST 122 STREET","MN",10027,-73.9591,40.8107,0
"506 WEST 146 STREET","MN",10031,-73.9478,40.8259,0
"506 WEST 148 STREET","MN",10031,-73.947,40.8272,0
"506 WEST 150 STREET","MN",10031,-73.946,40.8284,0
"506 WEST 151 STREET","MN",10031,-73.9457,40.8292,0
"506 WEST 162 STREET","MN",10032,-73.9406,40.8361,0
"506 WEST 170 STREET","MN",10032,-73.9369,40.8412,0
"506 WEST 171 STREET","MN",10032,-73.9364,40.8418,0
"506 WEST 172 STREET","MN",10032,-73.9359,40.8424,0
"506 WEST 173 STREET","MN",10032,-73.9355,40.843,0
"506 WEST 178 STREET","MN",10033,-73.933,40.8462,0
"506 WEST 213 STREET","MN",10034,-73.917,40.8684,0
"507 2 STREET","BK",11215,-73.9774,40.6711,0
"507 9 AVENUE","MN",10018,-73.9947,40.7561,1
"507 CENTRAL AVENUE","BK",11221,-73.9119,40.6908,0
"507 DEAN STREET","BK",11217,-73.9734,40.6816,0
"507 EAST 140 STREET","BX",10454,-73.9187,40.8093,0
"507 EAST 161 STREET","BX",10451,-73.9095,40.8232,0
"507 EAST 176 STREET","BX",10457,-73.8973,40.8457,0
"507 EAST 5 STREET","MN",10009,-73.9838,40.7248,0
"507 EAST 6 STREET","MN",10009,-73.9833,40.7254,0
"507 EAST 73 STREET","MN",10021,-73.9525,40.7675,0
"507 EAST 81 STREET","MN",10028,-73.9487,40.7726,0
"507 EAST 83 STREET","MN",10028,-73.9477,40.7739,0
"507 EAST 87 STREET","MN",10128,-73.9458,40.7765,0
"507 EAST 93 STREET","BK",11212,-73.9179,40.6547,0
"507 GRAHAM AVENUE","BK",11222,-73.9467,40.7206,0
"507 HENRY STREET","BK",11231,-73.9991,40.6843,0
"507 LINDEN BOULEVARD","BK",11203,-73.9401,40.6535,0
"507 ONDERDONK AVENUE","QN",11385,-73.9107,40.7063,0
"507 WEST 113 STREET","MN",10025,-73.9629,40.8053,0
"507 WEST 134 STREET","MN",10031,-73.9532,40.8187,0
"507 WEST 135 STREET","MN",10031,-73.9527,40.8194,1
"507 WEST 139 STREET","MN",10031,-73.951,40.8219,0
"507 WEST 142 STREET","MN",10031,-73.9498,40.8239,0
"507 WEST 147 STREET","MN",10031,-73.9472,40.827,0
"507 WEST 158 STREET","MN",10032,-73.9422,40.834,0
"507 WEST 168 STREET","MN",10032,-73.9374,40.8404,0
"507 WEST 169 STREET","MN",10032,-73.937,40.8409,0
"507 WEST 170 STREET","MN",10032,-73.9366,40.8416,0
"507 WEST 171 STREET","MN",10032,-73.9361,40.8421,0
"507 WEST 175 STREET","MN",10033,-73.9342,40.8447,0
"507 WEST 176 STREET","MN",10033,-73.9338,40.8454,0
"507 WEST 179 STREET","MN",10033,-73.9323,40.8472,0
"507 WEST 184 STREET","MN",10033,-73.93,40.8503,1
"507 WEST 186 STREET","MN",10033,-73.9291,40.8516,0
"507 WOODWARD AVENUE","QN",11385,-73.9096,40.7074,1
"508 BROOME STREET","MN",10013,-74.0031,40.7236,0
"508 EAST 12 STREET","MN",10009,-73.9809,40.7286,0
"508 EAST 49 STREET","BK",11203,-73.9314,40.6494,0
"508 EAST 5 STREET","MN",10009,-73.984,40.7244,0
"508 EAST 78 STREET","MN",10075,-73.95,40.7701,0
"508 HENRY STREET","BK",11231,-73.9998,40.6839,0
"508 KINGS HIGHWAY","BK",11223,-73.9707,40.6041,0
"508 MANHATTAN AVENUE","MN",10027,-73.9542,40.8082,0
"508 ONDERDONK AVENUE","QN",11385,-73.9111,40.706,0
"508 WEST 112 STREET","MN",10025,-73.9639,40.8044,0
"508 WEST 135 STREET","MN",10031,-73.9534,40.8191,0
"508 WEST 136 STREET","MN",10031,-73.9526,40.8197,0
"508 WEST 140 STREET","MN",10031,-73.9508,40.8222,0
"508 WEST 151 STREET","MN",10031,-73.9458,40.8292,0
"508 WEST 158 STREET","MN",10032,-73.9425,40.8336,0
"508 WEST 166 STREET","MN",10032,-73.9388,40.8388,0
"508 WEST 167 STREET","MN",10032,-73.9383,40.8394,0
"508 WEST 171 STREET","MN",10032,-73.9365,40.8419,1
"508 WEST 172 STREET","MN",10032,-73.9361,40.8424,0
"508 WEST 178 STREET","MN",10033,-73.9332,40.8463,0
"508 WEST 180 STREET","MN",10033,-73.9323,40.8476,0
"508 WEST 29 STREET","MN",10001,-74.0023,40.7516,0
"508 WEST 55 STREET","MN",10019,-73.9905,40.768,0
"508 WEST END AVENUE","MN",10024,-73.9783,40.7878,1
"508 WILLIAMS AVENUE","BK",11207,-73.8978,40.6633,0
"5085 BROADWAY","MN",10034,-73.915,40.8709,0
"509 17 STREET","BK",11215,-73.9814,40.658,1
"509 8 AVENUE","BK",11215,-73.9772,40.6678,0
"509 9 AVENUE","MN",10018,-73.9946,40.7562,1
"509 AMSTERDAM AVENUE","MN",10024,-73.9754,40.7866,0
"509 AVENUE OF THE AMER","MN",10011,-73.9976,40.737,0
"509 CATHEDRAL PARKWAY","MN",10025,-73.9644,40.8035,0
"509 DAVIS AVENUE","SI",10310,-74.1079,40.6309,1
"509 EAST 182 STREET","BX",10457,-73.8932,40.8535,1
"509 EAST 5 STREET","MN",10009,-73.9837,40.7248,0
"509 EAST 73 STREET","MN",10021,-73.9523,40.7674,0
"509 EAST 77 STREET","MN",10075,-73.9502,40.7698,0
"509 EAST 85 STREET","MN",10028,-73.9471,40.7753,0
"509 EAST 87 STREET","MN",10128,-73.9457,40.7765,1
"509 HENRY STREET","BK",11231,-73.9991,40.6842,0
"509 HINSDALE STREET","BK",11207,-73.898,40.6624,0
"509 MC DONALD AVENUE","BK",11218,-73.9789,40.6418,1
"509 MYRTLE AVENUE","BK",11205,-73.9645,40.6939,0
"509 SARATOGA AVENUE","BK",11212,-73.9169,40.6683,0
"509 WEST 134 STREET","MN",10031,-73.9534,40.8188,0
"509 WEST 135 STREET","MN",10031,-73.9529,40.8195,0
"509 WEST 142 STREET","MN",10031,-73.9499,40.8239,0
"509 WEST 152 STREET","MN",10031,-73.945,40.8302,0
"509 WEST 155 STREET","MN",10032,-73.9439,40.8322,0
"509 WEST 159 STREET","MN",10032,-73.9415,40.8345,0
"509 WEST 161 STREET","MN",10032,-73.9408,40.8358,0
"509 WEST 170 STREET","MN",10032,-73.9368,40.8416,0
"509 WEST 174 STREET","MN",10033,-73.9348,40.8441,0
"509 WEST 179 STREET","MN",10033,-73.9324,40.8473,0
"509 WEST 183 STREET","MN",10033,-73.9308,40.8499,0
"509 WEST 212 STREET","MN",10034,-73.9171,40.8681,0
"509 WOODWARD AVENUE","QN",11385,-73.9095,40.7074,0
"51 1 AVENUE","MN",10003,-73.9877,40.7249,0
"51 3 STREET","BK",11231,-73.994,40.6782,1
"51 5 AVENUE","BK",11217,-73.9769,40.6812,1
"51 7 AVENUE","MN",10014,-74.0037,40.7315,0
"51 AMSTERDAM AVENUE","MN",10023,-73.9861,40.772,0
"51 AVENUE A","MN",10009,-73.9853,40.7242,0
"51 BANK STREET","MN",10014,-74.0039,40.737,0
"51 BENNETT AVENUE","MN",10033,-73.9357,40.852,0
"51 BUCHANAN PLACE","BX",10453,-73.9063,40.8586,0
"51 CARMINE STREET","MN",10014,-74.0043,40.7299,0
"51 CATHERINE STREET","MN",10038,-73.9966,40.7117,0
"51 COURSEN PLACE","SI",10304,-74.0792,40.6201,0
"51 DRIGGS AVENUE","BK",11222,-73.9408,40.7232,0
"51 EAST 10 STREET","MN",10003,-73.9921,40.7323,0
"51 EAST 126 STREET","MN",10035,-73.9392,40.8063,1
"51 EAST 196 STREET","BX",10468,-73.8947,40.8689,0
"51 EAST 2 STREET","MN",10003,-73.9898,40.7245,0
"51 EAST 34 STREET","MN",10016,-73.982,40.7477,0
"51 EAST 7 STREET","MN",10003,-73.9873,40.7279,0
"51 EAST 73 STREET","MN",10021,-73.9639,40.7723,0
"51 EAST 74 STREET","MN",10021,-73.9633,40.7729,0
"51 EAST 97 STREET","MN",10029,-73.9533,40.788,0
"51 EAST HOUSTON STREET","MN",10012,-73.9946,40.7245,1
"51 GARNET STREET","BK",11231,-73.9984,40.6744,0
"51 GREENWICH AVENUE","MN",10014,-74.0009,40.7357,0
"51 HAMILTON PLACE","MN",10031,-73.9516,40.8222,0
"51 INDIA STREET","BK",11222,-73.9586,40.7322,0
"51 JANE STREET","MN",10014,-74.005,40.7383,0
"51 LEROY STREET","MN",10014,-74.005,40.7304,0
"51 LOTT AVENUE","BK",11212,-73.912,40.6575,1
"51 MONROE STREET","MN",10002,-73.9936,40.7119,0
"51 NORTH STREET","BX",10468,-73.9051,40.8605,0
"51 ORCHARD STREET","MN",10002,-73.9913,40.7166,0
"51 REMSEN STREET","BK",11201,-73.9965,40.6949,0
"51 ST NICHOLAS AVENUE","BK",11237,-73.9205,40.7071,0
"51 STRATFORD ROAD","BK",11218,-73.9691,40.6476,0
"51 TIEMANN PLACE","MN",10027,-73.9595,40.8158,0
"51 W MOSHOLU PARKWAY N","BX",10467,-73.8847,40.8825,0
"51 WEST 11 STREET","MN",10011,-73.9969,40.7351,0
"51 WEST 128 STREET","MN",10027,-73.9425,40.8093,0
"51 WEST 16 STREET","MN",10011,-73.9952,40.7386,0
"51 WEST 22 STREET","MN",10010,-73.9925,40.7423,0
